gene_id	gene_name	npeaks_ve	npeaks_tx	npeaks_diff	fpkm_24h	fpkm_con	fpkm_diff
ENSG00000263002	ZNF234	1	0	1	0.24	1.04	0.8
ENSG00000267041	ZNF850	1	0	1	0.69	1.43	0.74
ENSG00000267769	AC011498.6	1	0	1	0.39	0.58	0.19
ENSG00000197863	ZNF790	1	0	1	0.71	1.02	0.31
ENSG00000280239	AC011498.7	1	0	1	1.42	2.59	1.17
ENSG00000267633	AC008686.1	1	0	1	9.06	9.73	0.67
ENSG00000167600	CYP2S1	1	0	1	0.2	0.58	0.38
ENSG00000159915	ZNF233	1	0	1	0.8	1.18	0.38
ENSG00000249115	HAUS5	1	0	1	12.63	16.61	3.98
ENSG00000167384	ZNF180	1	0	1	0.45	1.13	0.68
ENSG00000269243	AC008894.2	1	0	1	28.23	35.47	7.24
ENSG00000277013	AC008556.1	1	0	1	0.86	3.18	2.32
ENSG00000214049	UCA1	1	0	1	0.25	0.61	0.36
ENSG00000011590	ZBTB32	1	0	1	0.11	0.51	0.4
ENSG00000267033	AC020911.1	1	0	1	0.21	0.26	0.05
ENSG00000123810	B9D2	1	0	1	0.57	1.34	0.77
ENSG00000176401	EID2B	1	0	1	1.65	2.16	0.51
ENSG00000176396	EID2	1	0	1	5.22	9.83	4.61
ENSG00000267219	AC010504.1	1	0	1	0.84	1.5	0.66
ENSG00000268030	AC005253.1	1	0	1	1.68	1.9	0.22
ENSG00000141858	SAMD1	1	0	1	35.94	38.08	2.14
ENSG00000267082	AC011472.1	1	0	1	0.52	1.2	0.68
ENSG00000105011	ASF1B	1	0	1	12.56	43.9	31.34
ENSG00000171827	ZNF570	1	0	1	1.35	1.54	0.19
ENSG00000198182	ZNF607	1	0	1	1.58	2.48	0.9
ENSG00000187187	ZNF546	1	0	1	0.47	1.56	1.09
ENSG00000123146	ADGRE5	1	0	1	8.25	9.15	0.9
ENSG00000128000	ZNF780B	1	0	1	1.96	4	2.04
ENSG00000197782	ZNF780A	1	0	1	2.72	6.88	4.16
ENSG00000130518	IQCN	1	0	1	0.25	1.34	1.09
ENSG00000267277	AC024575.2	1	0	1	0.38	2.07	1.69
ENSG00000267024	AC008747.1	1	0	1	0.23	0.68	0.45
ENSG00000267498	AC007786.1	1	0	1	0.14	0.41	0.27
ENSG00000131943	C19orf12	1	0	1	9.99	15.87	5.88
ENSG00000197134	ZNF257	1	0	1	0.03	0.34	0.31
ENSG00000105173	CCNE1	1	0	1	6.93	10.68	3.75
ENSG00000141965	FEM1A	1	0	1	0.5	0.51	0.01
ENSG00000269604	AC005523.2	1	0	1	14.45	15.76	1.31
ENSG00000166770	ZNF667-AS1	1	0	1	5.71	9.01	3.3
ENSG00000198046	ZNF667	1	0	1	0.41	1.14	0.73
ENSG00000196263	ZNF471	1	0	1	0.26	0.57	0.31
ENSG00000130204	TOMM40	1	0	1	45.67	50.7	5.03
ENSG00000267886	AC074135.1	1	0	1	0.52	0.96	0.44
ENSG00000274177	AC004528.2	1	0	1	1.44	16.04	14.6
ENSG00000196867	ZFP28	1	0	1	0.98	1.01	0.03
ENSG00000130203	APOE	1	0	1	0.16	0.39	0.23
ENSG00000214046	SMIM7	1	0	1	42.76	43.87	1.11
ENSG00000267640	AC016582.3	1	0	1	0.06	0.07	0.01
ENSG00000197016	ZNF470	1	0	1	0.3	1.6	1.3
ENSG00000269289	AC011503.1	1	0	1	0.1	0.21	0.11
ENSG00000189001	SBSN	1	0	1	0.1	0.2	0.1
ENSG00000167554	ZNF610	1	0	1	1.16	2.46	1.3
ENSG00000236144	TMEM147-AS1	1	0	1	2.07	3.56	1.49
ENSG00000105677	TMEM147	1	0	1	97.03	98.51	1.48
ENSG00000255974	CYP2A6	1	0	1	0.07	0.1	0.03
ENSG00000261526	AC012615.1	1	0	1	4.21	4.64	0.43
ENSG00000079462	PAFAH1B3	1	0	1	52.8	60.1	7.3
ENSG00000275719	AC008622.2	1	0	1	2.35	2.36	0.00999999999999979
ENSG00000105467	SYNGR4	1	0	1	0.55	0.66	0.11
ENSG00000180089	TMEM86B	1	0	1	0.72	2.66	1.94
ENSG00000268530	AC008403.2	1	0	1	0.05	0.1	0.05
ENSG00000072954	TMEM38A	1	0	1	4.28	5.05	0.77
ENSG00000174652	ZNF266	1	0	1	6.91	9.74	2.83
ENSG00000105379	ETFB	1	0	1	64.63	78.68	14.05
ENSG00000079385	CEACAM1	1	0	1	0.11	0.53	0.42
ENSG00000268678	AC005261.3	1	0	1	0.09	0.39	0.3
ENSG00000197128	ZNF772	1	0	1	0.91	1.23	0.32
ENSG00000188785	ZNF548	1	0	1	2.92	3.14	0.22
ENSG00000152433	ZNF547	1	0	1	0.25	0.37	0.12
ENSG00000186230	ZNF749	1	0	1	1.4	2.45	1.05
ENSG00000186272	ZNF17	1	0	1	1.06	2.53	1.47
ENSG00000256060	TRAPPC2B	1	0	1	5.27	6.61	1.34
ENSG00000183397	C19orf71	1	0	1	1.45	3.61	2.16
ENSG00000268006	PTOV1-AS1	1	0	1	0.59	1.48	0.89
ENSG00000180257	ZNF816	1	0	1	1.66	2.29	0.63
ENSG00000213793	ZNF888	1	0	1	1.41	1.89	0.48
ENSG00000196268	ZNF493	1	0	1	0.95	2.5	1.55
ENSG00000182141	ZNF708	1	0	1	2.81	3.63	0.82
ENSG00000172687	ZNF738	1	0	1	2.33	3.2	0.87
ENSG00000170949	ZNF160	1	0	1	6.64	7	0.36
ENSG00000134830	C5AR2	1	0	1	0.01	0.02	0.01
ENSG00000198466	ZNF587	1	0	1	3.49	4.61	1.12
ENSG00000269304	FKBP1AP1	1	0	1	5.34	5.68	0.34
ENSG00000173480	ZNF417	1	0	1	1.32	1.43	0.11
ENSG00000099337	KCNK6	1	0	1	0.37	0.72	0.35
ENSG00000121406	ZNF549	1	0	1	1.41	2.09	0.68
ENSG00000083814	ZNF671	1	0	1	0.13	0.43	0.3
ENSG00000152443	ZNF776	1	0	1	4.81	6.43	1.62
ENSG00000183647	ZNF530	1	0	1	1.78	3.43	1.65
ENSG00000204519	ZNF551	1	0	1	0.72	1.46	0.74
ENSG00000167634	NLRP7	1	0	1	0.37	0.41	0.04
ENSG00000074582	BCS1L	1	0	1	37.31	51.69	14.38
ENSG00000121966	CXCR4	1	0	1	0.06	0.11	0.05
ENSG00000198925	ATG9A	1	0	1	22.26	24.31	2.05
ENSG00000261186	LINC01238	1	0	1	1.45	1.67	0.22
ENSG00000143971	ETAA1	1	0	1	4.19	6.69	2.5
ENSG00000235319	AC012360.1	1	0	1	0.14	0.43	0.29
ENSG00000163482	STK36	1	0	1	17.22	23.56	6.34
ENSG00000163481	RNF25	1	0	1	27	27.26	0.260000000000002
ENSG00000030419	IKZF2	1	0	1	0.28	0.53	0.25
ENSG00000067066	SP100	1	0	1	7.87	10.17	2.3
ENSG00000138399	FASTKD1	1	0	1	3.63	10.58	6.95
ENSG00000163521	GLB1L	1	0	1	4.29	4.47	0.18
ENSG00000138398	PPIG	1	0	1	27.62	27.92	0.300000000000001
ENSG00000115652	UXS1	1	0	1	15	16.02	1.02
ENSG00000177483	RBM44	1	0	1	0.2	0.51	0.31
ENSG00000162980	ARL5A	1	0	1	5.02	6.88	1.86
ENSG00000084774	CAD	1	0	1	32.22	37.33	5.11
ENSG00000229267	SNHG31	1	0	1	0.29	1.4	1.11
ENSG00000224165	DNAJC27-AS1	1	0	1	0.78	1.53	0.75
ENSG00000115137	DNAJC27	1	0	1	1.63	1.81	0.18
ENSG00000283635	AC012485.3	1	0	1	0.04	0.23	0.19
ENSG00000229915	AC016999.1	1	0	1	0.22	0.66	0.44
ENSG00000222020	HDAC4-AS1	1	0	1	2.12	2.63	0.51
ENSG00000238062	SPATA3-AS1	1	0	1	0.29	0.77	0.48
ENSG00000172428	COPS9	1	0	1	29.14	42.95	13.81
ENSG00000163449	TMEM169	1	0	1	0.16	0.17	0.01
ENSG00000123992	DNPEP	1	0	1	24.13	25.58	1.45
ENSG00000115540	MOB4	1	0	1	5.24	10.79	5.55
ENSG00000215692	AC114730.1	1	0	1	0.54	0.67	0.13
ENSG00000163170	BOLA3	1	0	1	36.84	44.26	7.41999999999999
ENSG00000115526	CHST10	1	0	1	2.04	2.78	0.74
ENSG00000197713	RPE	1	0	1	11.59	12.2	0.609999999999999
ENSG00000138434	ITPRID2	1	0	1	16.77	20.05	3.28
ENSG00000213963	AC019080.1	1	0	1	0.16	0.2	0.04
ENSG00000144040	SFXN5	1	0	1	5.56	7.1	1.54
ENSG00000168288	MMADHC	1	0	1	27.46	32.42	4.96
ENSG00000284604	AC073869.7	1	0	1	0.11	0.53	0.42
ENSG00000231431	FAR2P4	1	0	1	0.59	1.76	1.17
ENSG00000236516	KLF2P4	1	0	1	0.23	0.67	0.44
ENSG00000115963	RND3	1	0	1	0.77	1.93	1.16
ENSG00000115271	GCA	1	0	1	6.18	11.86	5.68
ENSG00000115252	PDE1A	1	0	1	0.27	0.35	0.08
ENSG00000233087	RAB6D	1	0	1	0.13	1.13	1
ENSG00000272902	TBC1D8-AS1	1	0	1	0.26	0.4	0.14
ENSG00000077232	DNAJC10	1	0	1	23.22	28.44	5.22
ENSG00000135632	SMYD5	1	0	1	8.98	9.96	0.98
ENSG00000135617	PRADC1	1	0	1	13.54	19.81	6.27
ENSG00000242136	AC093904.2	1	0	1	0.18	0.64	0.46
ENSG00000119203	CPSF3	1	0	1	22.4	27.36	4.96
ENSG00000135900	MRPL44	1	0	1	13.22	14.14	0.92
ENSG00000138050	THUMPD2	1	0	1	1.67	2.09	0.42
ENSG00000158435	CNOT11	1	0	1	23.12	37.68	14.56
ENSG00000135919	SERPINE2	1	0	1	3.55	3.74	0.19
ENSG00000196504	PRPF40A	1	0	1	40.73	48.03	7.3
ENSG00000243819	RN7SL832P	1	0	1	0.53	1.78	1.25
ENSG00000119777	TMEM214	1	0	1	46.3	56.09	9.79000000000001
ENSG00000162999	DUSP19	1	0	1	0.21	0.31	0.1
ENSG00000158428	CATIP	1	0	1	0.05	0.58	0.53
ENSG00000272275	AC092687.3	1	0	1	0.26	0.78	0.52
ENSG00000163002	NUP35	1	0	1	6.41	10.83	4.42
ENSG00000233762	AC007969.1	1	0	1	2.91	4.94	2.03
ENSG00000204186	ZDBF2	1	0	1	0.61	0.93	0.32
ENSG00000247626	MARS2	1	0	1	3.75	7.01	3.26
ENSG00000143921	ABCG8	1	0	1	0.01	0.03	0.02
ENSG00000138386	NAB1	1	0	1	1.84	2.14	0.3
ENSG00000144034	TPRKB	1	0	1	15.05	21.67	6.62
ENSG00000163040	CCDC74A	1	0	1	11.09	12.22	1.13
ENSG00000144048	DUSP11	1	0	1	4.39	5.1	0.71
ENSG00000204792	LINC01291	1	0	1	1.49	3.42	1.93
ENSG00000115350	POLE4	1	0	1	29.1	30.09	0.989999999999998
ENSG00000115419	GLS	1	0	1	8.15	9.01	0.859999999999999
ENSG00000123485	HJURP	1	0	1	42.8	48.91	6.11
ENSG00000219159	AC011298.1	1	0	1	0.05	0.08	0.03
ENSG00000168958	MFF	1	0	1	47.38	53.75	6.37
ENSG00000169031	COL4A3	1	0	1	0.01	0.07	0.06
ENSG00000005436	GCFC2	1	0	1	16.02	19.8	3.78
ENSG00000163072	NOSTRIN	1	0	1	11.97	12.78	0.809999999999999
ENSG00000119844	AFTPH	1	0	1	10.59	10.78	0.19
ENSG00000273361	AC021016.3	1	0	1	2.02	3.09	1.07
ENSG00000197927	C2orf27A	1	0	1	0.09	1.26	1.17
ENSG00000232732	AC097717.1	1	0	1	0.29	0.63	0.34
ENSG00000115902	SLC1A4	1	0	1	4.14	4.25	0.11
ENSG00000163249	CCNYL1	1	0	1	4.38	7.94	3.56
ENSG00000163161	ERCC3	1	0	1	14.34	16.8	2.46
ENSG00000011523	CEP68	1	0	1	2.26	2.47	0.21
ENSG00000138073	PREB	1	0	1	23.49	29.28	5.79
ENSG00000138071	ACTR2	1	0	1	19.23	22.3	3.07
ENSG00000230992	FAM201B	1	0	1	0.17	0.84	0.67
ENSG00000144231	POLR2D	1	0	1	10.13	16.16	6.03
ENSG00000144233	AMMECR1L	1	0	1	3.28	3.82	0.54
ENSG00000163794	UCN	1	0	1	0.49	1.55	1.06
ENSG00000144120	TMEM177	1	0	1	10.88	12.5	1.62
ENSG00000115392	FANCL	1	0	1	0.7	3.14	2.44
ENSG00000068912	ERLEC1	1	0	1	9.93	11.65	1.72
ENSG00000143942	CHAC2	1	0	1	1.5	2.46	0.96
ENSG00000119737	GPR75	1	0	1	0.04	0.65	0.61
ENSG00000124357	NAGK	1	0	1	13.02	20.61	7.59
ENSG00000005448	WDR54	1	0	1	15.32	19.48	4.16
ENSG00000116039	ATP6V1B1	1	0	1	0.05	0.18	0.13
ENSG00000144043	TEX261	1	0	1	23.22	30.51	7.29
ENSG00000115290	GRB14	1	0	1	2.17	2.92	0.75
ENSG00000144134	RABL2A	1	0	1	4.92	6.87	1.95
ENSG00000226479	TMEM185B	1	0	1	9.96	18.7	8.74
ENSG00000153214	TMEM87B	1	0	1	5.22	12.76	7.54
ENSG00000231327	LINC01816	1	0	1	0.15	0.73	0.58
ENSG00000171103	TRMT61B	1	0	1	5.25	12.59	7.34
ENSG00000003509	NDUFAF7	1	0	1	6.65	7.93	1.28
ENSG00000144161	ZC3H8	1	0	1	3.28	6.37	3.09
ENSG00000198142	SOWAHC	1	0	1	1.3	1.67	0.37
ENSG00000233757	AC092835.1	1	0	1	0.25	0.5	0.25
ENSG00000235688	SNTG2-AS1	1	0	1	6.09	6.91	0.82
ENSG00000124383	MPHOSPH10	1	0	1	8.28	11.14	2.86
ENSG00000152291	TGOLN2	1	0	1	18.49	20.59	2.1
ENSG00000015568	RGPD5	1	0	1	7.14	7.61	0.470000000000001
ENSG00000228486	C2orf92	1	0	1	2.01	4.59	2.58
ENSG00000088205	DDX18	1	0	1	18.48	19.28	0.800000000000001
ENSG00000116005	PCYOX1	1	0	1	5.94	8.24	2.3
ENSG00000279227	AC009303.4	1	0	1	0.62	0.68	0.0600000000000001
ENSG00000035141	FAM136A	1	0	1	18.87	30.84	11.97
ENSG00000115042	FAHD2A	1	0	1	12.08	14.56	2.48
ENSG00000171865	RNASEH1	1	0	1	7.78	7.99	0.21
ENSG00000242282	AC108488.1	1	0	1	0.73	1.76	1.03
ENSG00000237753	AC079922.2	1	0	1	0.28	0.5	0.22
ENSG00000087338	GMCL1	1	0	1	4.76	7.25	2.49
ENSG00000124380	SNRNP27	1	0	1	16.6	21.33	4.73
ENSG00000234171	RNASEH1-AS1	1	0	1	8.96	13.71	4.75
ENSG00000119787	ATL2	1	0	1	6.31	9.83	3.52
ENSG00000175701	MTLN	1	0	1	46.81	51.37	4.56
ENSG00000125629	INSIG2	1	0	1	1.83	4.85	3.02
ENSG00000115275	MOGS	1	0	1	16.02	16.59	0.57
ENSG00000152689	RASGRP3	1	0	1	0.31	0.53	0.22
ENSG00000155438	NIFK	1	0	1	44.09	46.14	2.05
ENSG00000226856	THORLNC	1	0	1	0.22	1.09	0.87
ENSG00000225449	RAB6C-AS1	1	0	1	1.02	3.61	2.59
ENSG00000229867	STEAP3-AS1	1	0	1	0.03	0.04	0.01
ENSG00000212978	AC016747.1	1	0	1	5.69	8.06	2.37
ENSG00000119812	FAM98A	1	0	1	17.83	20.65	2.82
ENSG00000171227	TMEM37	1	0	1	1.22	1.29	0.0700000000000001
ENSG00000196604	POTEF	1	0	1	0.21	0.26	0.05
ENSG00000115307	AUP1	1	0	1	34.26	42.02	7.76000000000001
ENSG00000115317	HTRA2	1	0	1	14.17	14.84	0.67
ENSG00000115875	SRSF7	1	0	1	27.29	51.92	24.63
ENSG00000132300	PTCD3	1	0	1	55.54	59.98	4.44
ENSG00000013016	EHD3	1	0	1	3.36	4.64	1.28
ENSG00000172086	KRCC1	1	0	1	1.06	2.46	1.4
ENSG00000169679	BUB1	1	0	1	23.22	24.11	0.890000000000001
ENSG00000144115	THNSL2	1	0	1	10.12	13.8	3.68
ENSG00000163510	CWC22	1	0	1	9.41	11.01	1.6
ENSG00000232320	AC009299.2	1	0	1	0.23	0.43	0.2
ENSG00000183513	COA5	1	0	1	10.09	11.22	1.13
ENSG00000085760	MTIF2	1	0	1	12	15.95	3.95
ENSG00000115446	UNC50	1	0	1	5	10.6	5.6
ENSG00000121964	GTDC1	1	0	1	3.77	4.96	1.19
ENSG00000230006	ANKRD36BP2	1	0	1	0.93	1.16	0.23
ENSG00000071073	MGAT4A	1	0	1	1.21	1.44	0.23
ENSG00000115355	CCDC88A	1	0	1	4.17	5.77	1.6
ENSG00000138385	SSB	1	0	1	46.78	48.71	1.93
ENSG00000138382	METTL5	1	0	1	89.65	95.66	6.00999999999999
ENSG00000204262	COL5A2	1	0	1	0.07	0.19	0.12
ENSG00000196659	TTC30B	1	0	1	0.57	1.94	1.37
ENSG00000204685	STARD7-AS1	1	0	1	0.77	2.18	1.41
ENSG00000132313	MRPL35	1	0	1	14.21	20.01	5.8
ENSG00000197557	TTC30A	1	0	1	1.05	2.3	1.25
ENSG00000138375	SMARCAL1	1	0	1	7.18	11.56	4.38
ENSG00000152256	PDK1	1	0	1	17.26	27.28	10.02
ENSG00000232485	AC098820.2	1	0	1	0.41	1.64	1.23
ENSG00000272663	AC093635.1	1	0	1	1.61	2.11	0.5
ENSG00000250565	ATP6V1E2	1	0	1	8.1	12.5	4.4
ENSG00000119878	CRIPT	1	0	1	2.28	3.02	0.74
ENSG00000151665	PIGF	1	0	1	7.69	10.92	3.23
ENSG00000162869	PPP1R21	1	0	1	1.92	3.45	1.53
ENSG00000171150	SOCS5	1	0	1	2.04	2.15	0.11
ENSG00000154518	ATP5MC3	1	0	1	117.24	126.27	9.03
ENSG00000136718	IMP4	1	0	1	63.03	64.26	1.23
ENSG00000155636	RBM45	1	0	1	2.65	3.14	0.49
ENSG00000138039	LHCGR	1	0	1	0.04	0.27	0.23
ENSG00000253559	OSGEPL1-AS1	1	0	1	0.17	0.34	0.17
ENSG00000128694	OSGEPL1	1	0	1	2.43	4.31	1.88
ENSG00000134326	CMPK2	1	0	1	0.97	1.42	0.45
ENSG00000144320	LNPK	1	0	1	8.03	12.5	4.47
ENSG00000128714	HOXD13	1	0	1	0.91	2	1.09
ENSG00000273045	C2orf15	1	0	1	1.46	1.8	0.34
ENSG00000128699	ORMDL1	1	0	1	16.25	18.62	2.37
ENSG00000144524	COPS7B	1	0	1	21.8	22.29	0.489999999999998
ENSG00000185414	MRPL30	1	0	1	22.37	25.77	3.4
ENSG00000158417	EIF5B	1	0	1	33.48	41.72	8.24
ENSG00000204311	PJVK	1	0	1	0.23	1.35	1.12
ENSG00000180228	PRKRA	1	0	1	19.47	20.6	1.13
ENSG00000170340	B3GNT2	1	0	1	3.34	3.36	0.02
ENSG00000186889	TMEM17	1	0	1	0.21	0.26	0.05
ENSG00000215023	AC131097.1	1	0	1	0.18	0.26	0.08
ENSG00000225439	BOLA3-AS1	1	0	1	0.23	0.46	0.23
ENSG00000168906	MAT2A	1	0	1	29.06	53.95	24.89
ENSG00000235499	AC073046.1	1	0	1	1.06	2.09	1.03
ENSG00000144354	CDCA7	1	0	1	6.7	7.88	1.18
ENSG00000079150	FKBP7	1	0	1	1.66	3.67	2.01
ENSG00000116096	SPR	1	0	1	14.38	15.77	1.39
ENSG00000230918	DPP4-DT	1	0	1	2.04	3.49	1.45
ENSG00000134317	GRHL1	1	0	1	3.13	4.49	1.36
ENSG00000163273	NPPC	1	0	1	2.39	7.96	5.57
ENSG00000170745	KCNS3	1	0	1	2.38	2.97	0.59
ENSG00000128654	MTX2	1	0	1	18.74	24.57	5.83
ENSG00000240857	RDH14	1	0	1	5.64	10.46	4.82
ENSG00000260077	AC104794.3	1	0	1	3.69	4.98	1.29
ENSG00000260742	AC009962.1	1	0	1	0.02	0.09	0.07
ENSG00000172059	KLF11	1	0	1	7.71	7.93	0.22
ENSG00000183891	TTC32	1	0	1	1.37	2.44	1.07
ENSG00000222033	LINC01124	1	0	1	0.04	0.26	0.22
ENSG00000128692	EIF2S2P4	1	0	1	24.8	26.22	1.42
ENSG00000132793	LPIN3	1	0	1	4.49	12.54	8.05
ENSG00000124209	RAB22A	1	0	1	4.04	4.79	0.75
ENSG00000124160	NCOA5	1	0	1	1.86	12.73	10.87
ENSG00000174365	SNHG11	1	0	1	5.25	10.59	5.34
ENSG00000101306	MYLK2	1	0	1	0.06	0.07	0.01
ENSG00000080189	SLC35C2	1	0	1	13.77	25.16	11.39
ENSG00000228705	LINC00659	1	0	1	1.11	2.54	1.43
ENSG00000088305	DNMT3B	1	0	1	3.19	4.28	1.09
ENSG00000124120	TTPAL	1	0	1	3	7.48	4.48
ENSG00000088854	C20orf194	1	0	1	0.17	0.35	0.18
ENSG00000088356	PDRG1	1	0	1	5.95	6.64	0.69
ENSG00000101442	ACTR5	1	0	1	1.94	2.52	0.58
ENSG00000101190	TCFL5	1	0	1	4.29	7.46	3.17
ENSG00000132661	NXT1	1	0	1	5.4	7.98	2.58
ENSG00000125814	NAPB	1	0	1	1.79	2.18	0.39
ENSG00000101098	RIMS4	1	0	1	0.12	0.26	0.14
ENSG00000087586	AURKA	1	0	1	28.6	28.8	0.199999999999999
ENSG00000171222	SCAND1	1	0	1	99.48	105.49	6.00999999999999
ENSG00000198185	ZNF334	1	0	1	0.31	0.55	0.24
ENSG00000204103	MAFB	1	0	1	7.51	11.11	3.6
ENSG00000124181	PLCG1	1	0	1	19.52	24.86	5.34
ENSG00000166913	YWHAB	1	0	1	69.96	79.72	9.76000000000001
ENSG00000101158	NELFCD	1	0	1	69.19	81.26	12.07
ENSG00000232838	PET117	1	0	1	7.37	9.44	2.07
ENSG00000125870	SNRPB2	1	0	1	20.2	23.38	3.18
ENSG00000089091	DZANK1	1	0	1	0.21	0.51	0.3
ENSG00000227477	STK4-AS1	1	0	1	0.2	0.58	0.38
ENSG00000225806	AL121917.1	1	0	1	1.14	2.22	1.08
ENSG00000089050	RBBP9	1	0	1	10.84	11.6	0.76
ENSG00000101407	TTI1	1	0	1	13.13	17.45	4.32
ENSG00000101126	ADNP	1	0	1	32.58	34.82	2.24
ENSG00000125895	TMEM74B	1	0	1	0.61	1.03	0.42
ENSG00000088766	CRLS1	1	0	1	15.23	21.82	6.59
ENSG00000227431	CSE1L-AS1	1	0	1	0.78	0.91	0.13
ENSG00000089123	TASP1	1	0	1	3.07	3.92	0.85
ENSG00000124217	MOCS3	1	0	1	0.81	2.08	1.27
ENSG00000234684	SDCBP2-AS1	1	0	1	1.36	3.24	1.88
ENSG00000125871	MGME1	1	0	1	10.16	19.18	9.02
ENSG00000125827	TMX4	1	0	1	5.88	8.01	2.13
ENSG00000101365	IDH3B	1	0	1	41.42	41.96	0.539999999999999
ENSG00000101343	CRNKL1	1	0	1	5.44	10	4.56
ENSG00000101222	SPEF1	1	0	1	0.06	0.23	0.17
ENSG00000283078	AL137077.2	1	0	1	0.52	0.86	0.34
ENSG00000101003	GINS1	1	0	1	8.67	17.14	8.47
ENSG00000088888	MAVS	1	0	1	8.86	10.53	1.67
ENSG00000101193	GID8	1	0	1	16.88	17.5	0.620000000000001
ENSG00000285091	AL109840.2	1	0	1	0.15	0.43	0.28
ENSG00000282911	DUX4L35	1	0	1	0.39	0.96	0.57
ENSG00000283020	DUX4L37	1	0	1	0.27	0.39	0.12
ENSG00000101182	PSMA7	1	0	1	97.62	120.08	22.46
ENSG00000168612	ZSWIM1	1	0	1	11.11	12.83	1.72
ENSG00000244005	NFS1	1	0	1	26.04	33.99	7.95
ENSG00000171867	PRNP	1	0	1	22.63	23.27	0.640000000000001
ENSG00000100979	PLTP	1	0	1	0.3	0.35	0.05
ENSG00000125995	ROMO1	1	0	1	60.4	62.87	2.47
ENSG00000244462	RBM12	1	0	1	29.64	42.09	12.45
ENSG00000064787	BCAS1	1	0	1	0.98	1.3	0.32
ENSG00000149531	FRG1BP	1	0	1	8.54	9.62	1.08
ENSG00000277112	ANKRD20A21P	1	0	1	0.38	0.59	0.21
ENSG00000182584	ACTL10	1	0	1	0.94	2.35	1.41
ENSG00000149609	C20orf144	1	0	1	1.48	1.54	0.0600000000000001
ENSG00000258197	NKX2-2-AS1	1	0	1	0.01	1.76	1.75
ENSG00000278709	NKILA	1	0	1	2.3	4.84	2.54
ENSG00000226332	AL354836.1	1	0	1	0.8	3.04	2.24
ENSG00000101336	HCK	1	0	1	0.04	0.06	0.02
ENSG00000088930	XRN2	1	0	1	18.39	23.96	5.57
ENSG00000275457	AL117332.1	1	0	1	0.44	0.97	0.53
ENSG00000154642	C21orf91	1	0	1	2.77	6.56	3.79
ENSG00000224790	AP000704.2	1	0	1	0.53	0.55	0.02
ENSG00000154646	TMPRSS15	1	0	1	0.02	0.13	0.11
ENSG00000185808	PIGP	1	0	1	25.82	37.48	11.66
ENSG00000237594	AP000251.1	1	0	1	0.7	1.62	0.92
ENSG00000142168	SOD1	1	0	1	89.74	103.5	13.76
ENSG00000159055	MIS18A	1	0	1	6.46	9.62	3.16
ENSG00000233922	LINC01694	1	0	1	1.11	1.33	0.22
ENSG00000273210	AP001437.1	1	0	1	1.3	1.94	0.64
ENSG00000183486	MX2	1	0	1	0.18	0.27	0.09
ENSG00000235023	AP001626.1	1	0	1	0.03	0.13	0.1
ENSG00000177692	DNAJC28	1	0	1	0.75	2.83	2.08
ENSG00000185437	SH3BGR	1	0	1	3.47	3.68	0.21
ENSG00000205758	CRYZL1	1	0	1	8.76	14.8	6.04
ENSG00000241837	ATP5PO	1	0	1	85.81	91.1	5.28999999999999
ENSG00000276529	AP001505.1	1	0	1	0.92	2.26	1.34
ENSG00000243927	MRPS6	1	0	1	13.33	19.19	5.86
ENSG00000198743	SLC5A3	1	0	1	0.79	1.68	0.89
ENSG00000156239	N6AMT1	1	0	1	3.25	3.75	0.5
ENSG00000159200	RCAN1	1	0	1	3.32	5.23	1.91
ENSG00000236883	AP001615.1	1	0	1	0.4	0.86	0.46
ENSG00000159228	CBR1	1	0	1	44.76	58.09	13.33
ENSG00000241728	AP001062.3	1	0	1	0.39	2.27	1.88
ENSG00000180530	NRIP1	1	0	1	3.67	6.05	2.38
ENSG00000242220	TCP10L	1	0	1	0.15	0.3	0.15
ENSG00000238197	PAXBP1-AS1	1	0	1	0.44	0.55	0.11
ENSG00000183527	PSMG1	1	0	1	40.18	66.3	26.12
ENSG00000278996	FP671120.5	1	0	1	1.59	1.73	0.14
ENSG00000255568	BRWD1-AS2	1	0	1	1.2	3.83	2.63
ENSG00000279579	LINC01666	1	0	1	2.51	8.72	6.21
ENSG00000214867	SRSF9P1	1	0	1	0.19	0.37	0.18
ENSG00000154719	MRPL39	1	0	1	21.78	23.37	1.59
ENSG00000223799	IL10RB-DT	1	0	1	0.59	1.45	0.86
ENSG00000275993	SIK1B	1	0	1	2.91	3.19	0.28
ENSG00000100211	CBY1	1	0	1	29.03	32.38	3.35
ENSG00000100221	JOSD1	1	0	1	16.4	17.07	0.670000000000002
ENSG00000079974	RABL2B	1	0	1	7.28	11.23	3.95
ENSG00000100167	SEPTIN3	1	0	1	26.28	31.61	5.33
ENSG00000198951	NAGA	1	0	1	16.02	18.93	2.91
ENSG00000184983	NDUFA6	1	0	1	100.52	112.48	11.96
ENSG00000213790	OLA1P1	1	0	1	0.92	1.25	0.33
ENSG00000281538	AC254562.3	1	0	1	0.31	0.61	0.3
ENSG00000284630	AP000553.5	1	0	1	0.72	1.31	0.59
ENSG00000100294	MCAT	1	0	1	18.14	20.73	2.59
ENSG00000273139	AC007663.3	1	0	1	0.43	0.86	0.43
ENSG00000100410	PHF5A	1	0	1	22.41	24.6	2.19
ENSG00000261251	Z97055.2	1	0	1	0.11	0.61	0.5
ENSG00000100347	SAMM50	1	0	1	29.21	32.89	3.68
