gene_id	gene_name	npeaks_ve	npeaks_tx	npeaks_diff	fpkm_sh4	fpkm_sh5	fpkm_sicon	fpkm_diff_sh4	fpkm_diff_sh5
ENSG00000267030	AC011498.2	1	0	1	0.96	0.45	1.26	0.3	0.81
ENSG00000197863	ZNF790	1	0	1	1.43	1.32	1.44	0.01	0.12
ENSG00000280239	AC011498.7	1	0	1	2.12	1.2	2.33	0.21	1.13
ENSG00000159915	ZNF233	1	0	1	1.06	1.2	1.34	0.28	0.14
ENSG00000105404	RABAC1	1	0	1	28.77	31.28	33.69	4.92	2.41
ENSG00000011590	ZBTB32	1	0	1	0.11	0.69	0.96	0.85	0.27
ENSG00000105197	TIMM50	1	0	1	51.45	68.34	70.64	19.19	2.3
ENSG00000161265	U2AF1L4	1	0	1	10.82	8.15	17.66	6.84	9.51
ENSG00000267219	AC010504.1	1	0	1	0.71	1.65	1.8	1.09	0.15
ENSG00000267082	AC011472.1	1	0	1	0.73	1.19	1.35	0.62	0.16
ENSG00000105011	ASF1B	1	0	1	13.4	32.73	33.85	20.45	1.12
ENSG00000269845	AC092364.2	1	0	1	0.08	0.09	0.14	0.06	0.05
ENSG00000105372	RPS19	1	0	1	453.43	455.63	467.53	14.1	11.9
ENSG00000141965	FEM1A	1	0	1	0.26	0.32	0.34	0.08	0.02
ENSG00000269604	AC005523.2	1	0	1	12.87	12.36	14.08	1.21	1.72
ENSG00000225868	AC016582.1	1	0	1	0.15	0.22	0.29	0.14	0.07
ENSG00000189001	SBSN	1	0	1	0.35	0.61	1.21	0.86	0.6
ENSG00000167554	ZNF610	1	0	1	2.02	2.04	2.98	0.96	0.94
ENSG00000105467	SYNGR4	1	0	1	0.4	0.11	0.51	0.11	0.4
ENSG00000105438	KDELR1	1	0	1	102.27	102.81	103.1	0.829999999999998	0.289999999999992
ENSG00000105383	CD33	1	0	1	0.36	0.26	0.62	0.26	0.36
ENSG00000198633	ZNF534	1	0	1	0.05	0.06	0.28	0.23	0.22
ENSG00000180089	TMEM86B	1	0	1	1.08	1.41	1.8	0.72	0.39
ENSG00000268530	AC008403.2	1	0	1	0.1	0.1	0.2	0.1	0.1
ENSG00000095932	SMIM24	1	0	1	0.31	0.23	0.43	0.12	0.2
ENSG00000284638	AC005551.1	1	0	1	0.64	0.2	0.79	0.15	0.59
ENSG00000160961	ZNF333	1	0	1	1.74	1.99	3.27	1.53	1.28
ENSG00000079385	CEACAM1	1	0	1	0.47	0.85	1.49	1.02	0.64
ENSG00000268678	AC005261.3	1	0	1	0.1	0.09	0.19	0.09	0.1
ENSG00000186272	ZNF17	1	0	1	1.74	1.4	2.73	0.99	1.33
ENSG00000169136	ATF5	1	0	1	15.05	13.61	15.68	0.629999999999999	2.07
ENSG00000279861	AC073548.1	1	0	1	1.04	0.79	1.49	0.45	0.7
ENSG00000105193	RPS16	1	0	1	1071.83	960.78	1238.62	166.79	277.84
ENSG00000172687	ZNF738	1	0	1	2.43	2.92	4.03	1.6	1.11
ENSG00000173480	ZNF417	1	0	1	1.84	1.4	2.18	0.34	0.78
ENSG00000102575	ACP5	1	0	1	0.37	0.16	0.83	0.46	0.67
ENSG00000276831	AC020922.4	1	0	1	0.33	0.3	0.6	0.27	0.3
ENSG00000237940	LINC01238	1	0	1	1.07	0.81	2.55	1.48	1.74
ENSG00000115414	FN1	1	0	1	48.93	68.17	74.51	25.58	6.34
ENSG00000163482	STK36	1	0	1	15.5	15.43	17.43	1.93	2
ENSG00000168890	TMEM150A	1	0	1	6.96	6.55	8.98	2.02	2.43
ENSG00000273064	AC017083.1	1	0	1	0.25	0.38	0.42	0.17	0.04
ENSG00000224165	DNAJC27-AS1	1	0	1	1.43	0.81	3.31	1.88	2.5
ENSG00000238062	SPATA3-AS1	1	0	1	0.33	0.67	0.74	0.41	0.07
ENSG00000163449	TMEM169	1	0	1	0.3	0.08	0.44	0.14	0.36
ENSG00000221944	TIGD1	1	0	1	2.69	2.89	3.72	1.03	0.83
ENSG00000115526	CHST10	1	0	1	2.17	2.54	2.74	0.57	0.2
ENSG00000284604	AC073869.7	1	0	1	1.11	0.26	2.14	1.03	1.88
ENSG00000236516	KLF2P4	1	0	1	0.47	0.38	1.08	0.61	0.7
ENSG00000272902	TBC1D8-AS1	1	0	1	0.27	0.44	0.65	0.38	0.21
ENSG00000135632	SMYD5	1	0	1	7.22	5.19	8.03	0.81	2.84
ENSG00000135919	SERPINE2	1	0	1	3.49	3.2	3.72	0.23	0.52
ENSG00000243819	RN7SL832P	1	0	1	0.5	0.73	0.83	0.33	0.1
ENSG00000119777	TMEM214	1	0	1	28.08	24.37	51.58	23.5	27.21
ENSG00000158428	CATIP	1	0	1	0.37	0.41	0.52	0.15	0.11
ENSG00000272711	AC019069.1	1	0	1	0.15	0.48	0.55	0.4	0.0700000000000001
ENSG00000260942	CAPN10-DT	1	0	1	0.84	0.81	0.85	0.01	0.0399999999999999
ENSG00000233762	AC007969.1	1	0	1	0.99	2.76	5.19	4.2	2.43
ENSG00000228474	OST4	1	0	1	252.33	193.03	276.2	23.87	83.17
ENSG00000114942	EEF1B2	1	0	1	240.47	263.7	279.44	38.97	15.74
ENSG00000233654	AC108047.1	1	0	1	0.27	0.75	0.99	0.72	0.24
ENSG00000226853	AC010894.2	1	0	1	3.09	3.65	4.23	1.14	0.580000000000001
ENSG00000204792	LINC01291	1	0	1	2.46	4.05	5.3	2.84	1.25
ENSG00000230992	FAM201B	1	0	1	0.18	0.17	0.32	0.14	0.15
ENSG00000163794	UCN	1	0	1	1.77	0.95	2.59	0.82	1.64
ENSG00000143942	CHAC2	1	0	1	1.41	1.74	2	0.59	0.26
ENSG00000119737	GPR75	1	0	1	0.23	0.43	0.81	0.58	0.38
ENSG00000144043	TEX261	1	0	1	15.31	15.32	24.71	9.4	9.39
ENSG00000272716	AL121658.1	1	0	1	0.99	0.93	1.2	0.21	0.27
ENSG00000034510	TMSB10	1	0	1	378.83	407.9	412.98	34.15	5.08000000000004
ENSG00000226479	TMEM185B	1	0	1	12.22	11.83	13.86	1.64	2.03
ENSG00000239779	WBP1	1	0	1	57.46	56.13	82.37	24.91	26.24
ENSG00000171103	TRMT61B	1	0	1	8.5	6.32	9.59	1.09	3.27
ENSG00000235688	SNTG2-AS1	1	0	1	3.86	3.25	7.71	3.85	4.46
ENSG00000242282	AC108488.1	1	0	1	0.48	1.02	1.16	0.68	0.14
ENSG00000237753	AC079922.2	1	0	1	0.24	0.36	0.4	0.16	0.04
ENSG00000115275	MOGS	1	0	1	10.05	13.91	15.76	5.71	1.85
ENSG00000212978	AC016747.1	1	0	1	7.61	8.78	10.43	2.82	1.65
ENSG00000237651	C2orf74	1	0	1	4.64	4.21	5.61	0.970000000000001	1.4
ENSG00000171227	TMEM37	1	0	1	1.27	1.4	1.98	0.71	0.58
ENSG00000174501	ANKRD36C	1	0	1	1.4	1.68	1.82	0.42	0.14
ENSG00000115289	PCGF1	1	0	1	12.65	10.86	12.79	0.139999999999999	1.93
ENSG00000143889	HNRNPLL	1	0	1	10.41	11.72	11.76	1.35	0.0399999999999991
ENSG00000115226	FNDC4	1	0	1	0.71	0.22	0.82	0.11	0.6
ENSG00000138382	METTL5	1	0	1	84.75	71.58	85.51	0.760000000000005	13.93
ENSG00000232485	AC098820.2	1	0	1	1.6	1.62	2.4	0.8	0.78
ENSG00000272663	AC093635.1	1	0	1	2.05	1.05	2.08	0.0300000000000002	1.03
ENSG00000225205	AC078883.1	1	0	1	0.47	0.08	1.98	1.51	1.9
ENSG00000134326	CMPK2	1	0	1	0.3	1.6	1.81	1.51	0.21
ENSG00000144524	COPS7B	1	0	1	13.54	18.11	20.93	7.39	2.82
ENSG00000235499	AC073046.1	1	0	1	1.38	0.78	3.86	2.48	3.08
ENSG00000144354	CDCA7	1	0	1	2.77	6.32	6.68	3.91	0.359999999999999
ENSG00000079150	FKBP7	1	0	1	1.31	1.48	1.6	0.29	0.12
ENSG00000230918	DPP4-DT	1	0	1	1.14	2.29	3.17	2.03	0.88
ENSG00000260742	AC009962.1	1	0	1	0.08	0.02	0.09	0.01	0.07
ENSG00000132793	LPIN3	1	0	1	8.79	6.48	9.88	1.09	3.4
ENSG00000101017	CD40	1	0	1	0.06	0.11	1.25	1.19	1.14
ENSG00000174365	SNHG11	1	0	1	7.7	6.66	8.01	0.31	1.35
ENSG00000132661	NXT1	1	0	1	5.72	5.44	5.73	0.0100000000000007	0.29
ENSG00000232645	LINC01431	1	0	1	1.64	0.78	2.87	1.23	2.09
ENSG00000171222	SCAND1	1	0	1	89.29	89.5	95.98	6.69	6.48
ENSG00000261431	AL023803.1	1	0	1	2.72	3.83	5.06	2.34	1.23
ENSG00000125534	PPDPF	1	0	1	920.93	863.53	1007.74	86.8100000000001	144.21
ENSG00000025772	TOMM34	1	0	1	47.19	17.47	51.69	4.5	34.22
ENSG00000276649	AL117335.1	1	0	1	0.6	0.42	0.98	0.38	0.56
ENSG00000268649	AL132655.2	1	0	1	0.87	0.65	1.77	0.9	1.12
ENSG00000226644	AL121899.1	1	0	1	0.97	0.48	1.08	0.11	0.6
ENSG00000269846	AL136172.1	1	0	1	0.15	0.07	0.21	0.06	0.14
ENSG00000234684	SDCBP2-AS1	1	0	1	2.84	2.56	3.31	0.47	0.75
ENSG00000268628	AL121761.1	1	0	1	0.21	0.21	0.49	0.28	0.28
ENSG00000283078	AL137077.2	1	0	1	0.42	0.62	1.02	0.6	0.4
ENSG00000235508	RPS2P7	1	0	1	1.62	0.36	1.9	0.28	1.54
ENSG00000101003	GINS1	1	0	1	11.92	11.59	12.59	0.67	1
ENSG00000242372	EIF6	1	0	1	57.54	61.73	61.88	4.34	0.150000000000006
ENSG00000088888	MAVS	1	0	1	7.99	10.21	10.7	2.71	0.489999999999998
ENSG00000125991	ERGIC3	1	0	1	197.73	194.2	220.41	22.68	26.21
ENSG00000285091	AL109840.2	1	0	1	0.35	0.47	0.52	0.17	0.05
ENSG00000125995	ROMO1	1	0	1	59.08	45.11	62.33	3.25	17.22
ENSG00000244462	RBM12	1	0	1	38.56	26.04	41.2	2.64	15.16
ENSG00000064787	BCAS1	1	0	1	2.06	1.47	2.12	0.0600000000000001	0.65
ENSG00000277112	ANKRD20A21P	1	0	1	0.06	0.03	0.49	0.43	0.46
ENSG00000149609	C20orf144	1	0	1	0.99	0.95	1.07	0.0800000000000001	0.12
ENSG00000124216	SNAI1	1	0	1	2.48	3.73	4.08	1.6	0.35
ENSG00000226332	AL354836.1	1	0	1	1.15	1.59	2.45	1.3	0.86
ENSG00000125787	GNRH2	1	0	1	0.31	0.12	0.89	0.58	0.77
ENSG00000224790	AP000704.2	1	0	1	0.69	0.38	0.71	0.02	0.33
ENSG00000156304	SCAF4	1	0	1	7.9	7.78	8.45	0.549999999999999	0.669999999999999
ENSG00000273210	AP001437.1	1	0	1	1.1	0.53	1.84	0.74	1.31
ENSG00000183486	MX2	1	0	1	0.47	0.16	0.51	0.04	0.35
ENSG00000185437	SH3BGR	1	0	1	2.68	1.13	2.79	0.11	1.66
ENSG00000276529	AP001505.1	1	0	1	0.48	0.9	2.23	1.75	1.33
ENSG00000241728	AP001062.3	1	0	1	0.63	0.53	2.16	1.53	1.63
ENSG00000256073	URB1-AS1	1	0	1	23.45	21.5	25.4	1.95	3.9
ENSG00000160201	U2AF1	1	0	1	20.4	18.85	24.74	4.34	5.89
ENSG00000184900	SUMO3	1	0	1	47.43	46.99	51.61	4.18	4.62
ENSG00000100221	JOSD1	1	0	1	9.69	15.22	15.24	5.55	0.0199999999999996
ENSG00000100226	GTPBP1	1	0	1	22	12.76	23.07	1.07	10.31
ENSG00000189060	H1-0	1	0	1	65.67	58.63	85.62	19.95	26.99
ENSG00000273139	AC007663.3	1	0	1	0.68	0.85	1.27	0.59	0.42
ENSG00000128346	C22orf23	1	0	1	0.96	0.84	1.72	0.76	0.88
ENSG00000100418	DESI1	1	0	1	48.59	55.82	59.77	11.18	3.95
ENSG00000225465	RFPL1S	1	0	1	0.1	0.08	0.31	0.21	0.23
ENSG00000268812	AC004264.1	1	0	1	0.63	0.12	1.11	0.48	0.99
ENSG00000099958	DERL3	1	0	1	5.46	6.95	10.7	5.24	3.75
ENSG00000070010	UFD1	1	0	1	45.59	45.54	52.63	7.04	7.09
ENSG00000183307	TMEM121B	1	0	1	0.02	0.11	0.13	0.11	0.02
ENSG00000099995	SF3A1	1	0	1	155.95	178.68	205.19	49.24	26.51
ENSG00000261188	Z95115.1	1	0	1	3.13	3.13	3.46	0.33	0.33
ENSG00000184113	CLDN5	1	0	1	0.16	0.12	0.19	0.03	0.07
ENSG00000100053	CRYBB3	1	0	1	0.35	0.16	0.75	0.4	0.59
ENSG00000248409	AP000344.2	1	0	1	0.33	0.26	0.49	0.16	0.23
ENSG00000187792	ZNF70	1	0	1	1.19	1.19	1.56	0.37	0.37
ENSG00000213279	Z97192.2	1	0	1	7.47	5.51	8.57	1.1	3.06
ENSG00000205702	CYP2D7	1	0	1	1.08	0.4	1.37	0.29	0.97
ENSG00000273289	AL121672.3	1	0	1	1.8	2.53	2.72	0.92	0.19
ENSG00000230513	THAP7-AS1	1	0	1	4.18	7.95	8.68	4.5	0.73
ENSG00000133422	MORC2	1	0	1	17.17	19.42	23.56	6.39	4.14
ENSG00000100348	TXN2	1	0	1	56.3	99.36	100.32	44.02	0.959999999999994
ENSG00000253352	TUG1	1	0	1	36.14	40.11	46.29	10.15	6.18
ENSG00000279973	CU104787.1	1	0	1	1.18	0.74	1.49	0.31	0.75
ENSG00000184117	NIPSNAP1	1	0	1	62.73	82	84.22	21.49	2.22
ENSG00000241360	PDXP	1	0	1	24.25	25.46	31.51	7.26	6.05
ENSG00000121871	SLITRK3	1	0	1	0.04	0.04	0.08	0.04	0.04
ENSG00000206535	LNP1	1	0	1	1.66	1.33	1.68	0.02	0.35
ENSG00000232065	LINC01063	1	0	1	0.63	0.89	1.17	0.54	0.28
ENSG00000228109	MELTF-AS1	1	0	1	20.03	9.09	26.51	6.48	17.42
ENSG00000114248	LRRC31	1	0	1	0.08	0.3	0.37	0.29	0.07
ENSG00000224728	IMPDH1P8	1	0	1	0.26	0.24	0.36	0.1	0.12
ENSG00000213689	TREX1	1	0	1	42.64	31.91	48.91	6.27	17
ENSG00000163864	NMNAT3	1	0	1	2.1	2.76	3.07	0.97	0.31
ENSG00000246082	NUDT16P1	1	0	1	13.67	11.78	14.01	0.34	2.23
ENSG00000183833	MAATS1	1	0	1	2.89	2.78	5.16	2.27	2.38
ENSG00000239620	PRR20G	1	0	1	0.09	0.09	0.17	0.08	0.08
ENSG00000170837	GPR27	1	0	1	0.12	0.22	0.26	0.14	0.04
ENSG00000233276	GPX1	1	0	1	202.55	228.62	235.46	32.91	6.84
ENSG00000145029	NICN1	1	0	1	1.44	1.78	4.45	3.01	2.67
ENSG00000145020	AMT	1	0	1	0.67	1.07	2	1.33	0.93
ENSG00000178567	EPM2AIP1	1	0	1	4.95	5.28	5.47	0.52	0.19
ENSG00000178750	STX19	1	0	1	0.77	0.64	0.79	0.02	0.15
ENSG00000041880	PARP3	1	0	1	3.54	5.84	5.9	2.36	0.0600000000000005
ENSG00000072756	TRNT1	1	0	1	6.64	5.66	7.14	0.5	1.48
ENSG00000225733	FGD5-AS1	1	0	1	13.26	13.76	15.77	2.51	2.01
ENSG00000138496	PARP9	1	0	1	6.93	5.88	7.17	0.24	1.29
ENSG00000281358	RASSF1-AS1	1	0	1	1.66	2.71	2.92	1.26	0.21
ENSG00000224831	TMEM183B	1	0	1	24.64	15.97	25.67	1.03	9.7
ENSG00000231249	ITPR1-DT	1	0	1	0.23	0.11	0.54	0.31	0.43
ENSG00000056736	IL17RB	1	0	1	4.73	5.06	6.32	1.59	1.26
ENSG00000144895	EIF2A	1	0	1	124.07	108.26	139.1	15.03	30.84
ENSG00000206527	HACD2	1	0	1	30.57	25.3	31.25	0.68	5.95
ENSG00000251474	RPL32P3	1	0	1	8.92	9.59	12.17	3.25	2.58
ENSG00000186448	ZNF197	1	0	1	3.32	2.38	3.5	0.18	1.12
ENSG00000214820	MPRIPP1	1	0	1	1.09	1.09	1.33	0.24	0.24
ENSG00000169359	SLC33A1	1	0	1	22.05	21.75	22.14	0.0899999999999999	0.390000000000001
ENSG00000162244	RPL29	1	0	1	1323.94	1127.72	1373.24	49.3	245.52
ENSG00000114315	HES1	1	0	1	13.68	18.11	19.4	5.72	1.29
ENSG00000186446	ZNF501	1	0	1	0.68	0.23	0.88	0.2	0.65
ENSG00000121579	NAA50	1	0	1	54.28	34.14	64.38	10.1	30.24
ENSG00000163807	KIAA1143	1	0	1	13.63	15.39	18.93	5.3	3.54
ENSG00000272247	AC080013.5	1	0	1	0.3	0.28	0.42	0.12	0.14
ENSG00000184307	ZDHHC23	1	0	1	3.35	3.45	3.66	0.31	0.21
ENSG00000186162	CIDECP1	1	0	1	2.53	4.39	5.06	2.53	0.67
ENSG00000163701	IL17RE	1	0	1	0.08	0.04	0.18	0.1	0.14
ENSG00000093217	XYLB	1	0	1	5.19	5.22	5.52	0.329999999999999	0.3
ENSG00000163812	ZDHHC3	1	0	1	28.46	32.68	33.03	4.57	0.350000000000001
ENSG00000163815	CLEC3B	1	0	1	0.32	0.8	1.09	0.77	0.29
ENSG00000226913	BSN-DT	1	0	1	0.07	0.17	0.33	0.26	0.16
ENSG00000249992	TMEM158	1	0	1	0.11	0.75	1.25	1.14	0.5
ENSG00000144647	POMGNT2	1	0	1	7.13	6.64	7.83	0.7	1.19
ENSG00000240429	LRRFIP1P1	1	0	1	0.71	0.75	1.03	0.32	0.28
ENSG00000170876	TMEM43	1	0	1	6.4	5.6	8.34	1.94	2.74
ENSG00000163322	ABRAXAS1	1	0	1	3.04	2.12	3.07	0.0299999999999998	0.95
ENSG00000170365	SMAD1	1	0	1	17.14	13.28	22.62	5.48	9.34
ENSG00000163257	DCAF16	1	0	1	11.25	12.12	14.46	3.21	2.34
ENSG00000145423	SFRP2	1	0	1	0.1	0.04	0.13	0.03	0.09
ENSG00000269893	SNHG8	1	0	1	34.64	31.08	42.53	7.89	11.45
ENSG00000164099	PRSS12	1	0	1	0.14	0.12	0.22	0.08	0.1
ENSG00000154608	CEP170P1	1	0	1	0.06	0.13	0.17	0.11	0.04
ENSG00000228981	AC097658.2	1	0	1	1.44	0.38	2.69	1.25	2.31
ENSG00000249948	GBA3	1	0	1	1.51	1.04	1.64	0.13	0.6
ENSG00000254531	AP001816.1	1	0	1	81.14	97.88	106.63	25.49	8.75
ENSG00000250312	ZNF718	1	0	1	0.77	0.65	0.83	0.0599999999999999	0.18
ENSG00000152795	HNRNPDL	1	0	1	52.46	44.42	54.94	2.48	10.52
ENSG00000109610	SOD3	1	0	1	13.64	13.31	20.3	6.66	6.99
ENSG00000109320	NFKB1	1	0	1	7.51	7.13	9.48	1.97	2.35
ENSG00000279943	AC110771.1	1	0	1	0.24	0.26	0.47	0.23	0.21
ENSG00000137449	CPEB2	1	0	1	2.13	2.02	2.29	0.16	0.27
ENSG00000138646	HERC5	1	0	1	1.6	1.15	2.22	0.62	1.07
ENSG00000164038	SLC9B2	1	0	1	1.89	2.76	3.17	1.28	0.41
ENSG00000155016	CYP2U1	1	0	1	2.07	1.94	2.09	0.02	0.15
ENSG00000087128	TMPRSS11E	1	0	1	1.68	0.77	1.7	0.02	0.93
ENSG00000272986	AC009570.1	1	0	1	0.14	0.14	0.25	0.11	0.11
ENSG00000268471	MIR4453HG	1	0	1	2.12	2.58	2.95	0.83	0.37
ENSG00000164089	ETNPPL	1	0	1	0.88	0.71	0.89	0.01	0.18
ENSG00000168818	STX18	1	0	1	11.7	11.09	15.02	3.32	3.93
ENSG00000180015	AC093909.1	1	0	1	0.71	1.01	1.17	0.46	0.16
ENSG00000172007	RAB33B	1	0	1	1.75	1.49	2.19	0.44	0.7
ENSG00000250486	FAM218A	1	0	1	1.25	1.21	1.49	0.24	0.28
ENSG00000226950	DANCR	1	0	1	141.85	187.69	220.39	78.54	32.7
ENSG00000164120	HPGD	1	0	1	0.15	0.29	0.33	0.18	0.04
ENSG00000269559	AC093677.2	1	0	1	0.19	0.07	0.25	0.06	0.18
ENSG00000270021	AC026691.1	1	0	1	1.73	1.36	2.3	0.57	0.94
ENSG00000134352	IL6ST	1	0	1	15.07	17.65	19.39	4.32	1.74
ENSG00000245275	SAP30L-AS1	1	0	1	0.75	1.04	1.93	1.18	0.89
ENSG00000055163	CYFIP2	1	0	1	10.97	12.57	12.76	1.79	0.19
ENSG00000122203	KIAA1191	1	0	1	97.98	85.46	98.69	0.709999999999994	13.23
ENSG00000198944	SOWAHA	1	0	1	0.21	0.08	0.25	0.04	0.17
ENSG00000271737	AC008608.2	1	0	1	10.29	8.67	12.19	1.9	3.52
ENSG00000145632	PLK2	1	0	1	9.08	12.45	19.51	10.43	7.06
ENSG00000169230	PRELID1	1	0	1	322.07	271.98	354.66	32.59	82.68
ENSG00000272081	AC008972.2	1	0	1	0.21	0.2	0.79	0.58	0.59
ENSG00000145545	SRD5A1	1	0	1	11.69	12.27	15.81	4.12	3.54
ENSG00000272525	AC099522.2	1	0	1	4.08	3.18	5.06	0.98	1.88
ENSG00000131730	CKMT2	1	0	1	0.35	0.22	0.67	0.32	0.45
ENSG00000176087	SLC35A4	1	0	1	18.99	28.47	48.55	29.56	20.08
ENSG00000285967	NIPBL-DT	1	0	1	2.31	2.7	2.73	0.42	0.0299999999999998
ENSG00000113119	TMCO6	1	0	1	14.78	14.71	16.51	1.73	1.8
ENSG00000185986	SDHAP3	1	0	1	1.7	2.43	4.89	3.19	2.46
ENSG00000151882	CCL28	1	0	1	0.12	0.23	0.45	0.33	0.22
ENSG00000213316	LTC4S	1	0	1	1.65	2.33	2.84	1.19	0.51
ENSG00000164197	RNF180	1	0	1	0.75	0.74	0.95	0.2	0.21
ENSG00000271918	AC034236.2	1	0	1	2.67	1.4	2.68	0.0100000000000002	1.28
ENSG00000197948	FCHSD1	1	0	1	3.59	2	4.56	0.97	2.56
ENSG00000177733	HNRNPA0	1	0	1	5.05	10	13.71	8.66	3.71
ENSG00000245317	AC008393.1	1	0	1	1.74	1.58	2.08	0.34	0.5
ENSG00000247828	TMEM161B-AS1	1	0	1	5.63	5.23	8.36	2.73	3.13
ENSG00000198780	FAM169A	1	0	1	1.19	1.01	1.23	0.04	0.22
ENSG00000259802	AC012640.4	1	0	1	4.22	5.82	7.94	3.72	2.12
ENSG00000248367	AC008610.1	1	0	1	1.1	0.77	1.79	0.69	1.02
ENSG00000223361	FTH1P10	1	0	1	0.16	0.9	1.95	1.79	1.05
ENSG00000081791	DELE1	1	0	1	31.06	39.16	41.43	10.37	2.27
ENSG00000285865	AC010285.3	1	0	1	0.1	0.18	0.22	0.12	0.04
ENSG00000278970	HEIH	1	0	1	6.41	8.97	9.86	3.45	0.889999999999999
ENSG00000112852	PCDHB2	1	0	1	0.05	0.03	0.19	0.14	0.16
ENSG00000269961	AC010359.2	1	0	1	0.82	0.58	1.34	0.52	0.76
ENSG00000152931	PART1	1	0	1	1.82	1.06	2.58	0.76	1.52
ENSG00000198624	CCDC69	1	0	1	2.23	2.17	2.31	0.0800000000000001	0.14
ENSG00000250222	AC008443.5	1	0	1	3.7	4.72	5.01	1.31	0.29
ENSG00000113525	IL5	1	0	1	0.12	0.12	1.16	1.04	1.04
ENSG00000035499	DEPDC1B	1	0	1	22.59	18.42	25.07	2.48	6.65
ENSG00000086570	FAT2	1	0	1	0.11	0.12	0.13	0.02	0.01
ENSG00000248783	AC106771.1	1	0	1	2.92	1.91	3.26	0.34	1.35
ENSG00000164182	NDUFAF2	1	0	1	30.5	30.17	30.84	0.34	0.669999999999998
ENSG00000204344	STK19	1	0	1	8.51	7.81	8.55	0.0400000000000009	0.740000000000001
ENSG00000204228	HSD17B8	1	0	1	19.26	20.16	21.17	1.91	1.01
ENSG00000112578	BYSL	1	0	1	9.65	11.38	11.73	2.08	0.35
ENSG00000285278	AL138885.3	1	0	1	0.78	0.78	0.96	0.18	0.18
ENSG00000187189	TSPYL4	1	0	1	12.28	14.97	16.72	4.44	1.75
ENSG00000217325	PRELID1P1	1	0	1	1.02	0.47	1.98	0.96	1.51
ENSG00000111832	RWDD1	1	0	1	30.96	23.77	34.98	4.02	11.21
ENSG00000218358	RAET1K	1	0	1	0.87	0.4	0.94	0.07	0.54
ENSG00000009765	IYD	1	0	1	0.72	0.69	1.19	0.47	0.5
ENSG00000135587	SMPD2	1	0	1	9.51	7.69	12.64	3.13	4.95
ENSG00000273340	MICE	1	0	1	0.36	0.43	0.67	0.31	0.24
ENSG00000124602	UNC5CL	1	0	1	0.43	0.21	0.86	0.43	0.65
ENSG00000112773	TENT5A	1	0	1	0.17	0.05	0.28	0.11	0.23
ENSG00000206341	HLA-H	1	0	1	1.19	1.22	1.32	0.13	0.1
ENSG00000204564	C6orf136	1	0	1	29.14	23.27	29.41	0.27	6.14
ENSG00000112812	PRSS16	1	0	1	8.49	8.33	9.7	1.21	1.37
ENSG00000118412	CASP8AP2	1	0	1	1.03	1.28	1.41	0.38	0.13
ENSG00000216775	AL109918.1	1	0	1	8.05	6.95	11.54	3.49	4.59
ENSG00000204619	PPP1R11	1	0	1	42.76	20.34	53.74	10.98	33.4
ENSG00000137414	FAM8A1	1	0	1	19.38	16.66	20.97	1.59	4.31
ENSG00000226314	ZNF192P1	1	0	1	0.12	0.48	0.54	0.42	0.0600000000000001
ENSG00000176933	TOB2P1	1	0	1	0.7	1.97	2.89	2.19	0.92
ENSG00000272288	AL451165.2	1	0	1	19.41	20.41	25.31	5.9	4.9
ENSG00000111801	BTN3A3	1	0	1	4.27	5.88	6.29	2.02	0.41
ENSG00000096063	SRPK1	1	0	1	26.44	23.91	32.19	5.75	8.28
ENSG00000243753	HLA-L	1	0	1	1.35	0.85	1.54	0.19	0.69
ENSG00000204308	RNF5	1	0	1	45.19	57.65	58.51	13.32	0.859999999999999
ENSG00000170899	GSTA4	1	0	1	7.85	8.59	9.59	1.74	1
ENSG00000224157	HCG14	1	0	1	0.52	0.24	0.96	0.44	0.72
ENSG00000272462	U91328.1	1	0	1	0.48	0.78	0.83	0.35	0.0499999999999999
ENSG00000213654	GPSM3	1	0	1	0.66	0.69	0.86	0.2	0.17
ENSG00000278463	H2AC4	1	0	1	0.27	0.51	1.28	1.01	0.77
ENSG00000112640	PPP2R5D	1	0	1	38.64	36.38	40.69	2.05	4.31
ENSG00000272848	AL135910.1	1	0	1	0.14	0.15	0.2	0.06	0.05
ENSG00000170542	SERPINB9	1	0	1	0.02	0.02	0.09	0.07	0.07
ENSG00000225177	AL590617.2	1	0	1	1.12	1.23	1.42	0.3	0.19
ENSG00000272189	AL024508.1	1	0	1	1.69	1.34	2.53	0.84	1.19
ENSG00000189325	BNIP5	1	0	1	0.15	0.26	0.29	0.14	0.03
ENSG00000261189	AL031058.1	1	0	1	0.68	1.06	1.47	0.79	0.41
ENSG00000184786	TCTE3	1	0	1	0.89	0.74	1.17	0.28	0.43
ENSG00000276966	H4C5	1	0	1	0.59	0.74	0.92	0.33	0.18
ENSG00000124743	KLHL31	1	0	1	0.1	0.17	0.28	0.18	0.11
ENSG00000204209	DAXX	1	0	1	26.22	26.15	30.88	4.66	4.73
ENSG00000118503	TNFAIP3	1	0	1	2.36	2.09	3.19	0.83	1.1
ENSG00000270419	CAHM	1	0	1	0.33	0.31	0.52	0.19	0.21
ENSG00000186439	TRDN	1	0	1	0.14	0.06	0.29	0.15	0.23
ENSG00000261071	AL441883.1	1	0	1	4.38	3.66	9.22	4.84	5.56
ENSG00000204428	LY6G5C	1	0	1	0.12	0.14	0.28	0.16	0.14
ENSG00000137207	YIPF3	1	0	1	71.72	74.56	83.04	11.32	8.48
